ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment
idssegmented-judeotat-4-151-3,jude1256,miyoneye_rag_xuni,,,BLOOD VESSEL,,
idssegmented-judeotat-4-160-1,jude1256,osqu,,,BONE,,
idssegmented-judeotat-4-162-1,jude1256,qebrüqe,,,RIB,,
idssegmented-judeotat-4-162-2,jude1256,dende,,,RIB,,
idssegmented-judeotat-4-190-1,jude1256,kemer,,,BACK,,
idssegmented-judeotat-4-200-1,jude1256,ser,,,HEAD,,
idssegmented-judeotat-4-200-2,jude1256,mazala,,,HEAD,,
idssegmented-judeotat-4-202-1,jude1256,osquy_ser,,,SKULL,,
idssegmented-judeotat-4-202-2,jude1256,kelle,,,SKULL,,
idssegmented-judeotat-4-202-3,jude1256,mazala,,,SKULL,,
idssegmented-judeotat-4-204-1,jude1256,sifet,,,FACE,,
idssegmented-judeotat-4-204-2,jude1256,ruy,,,FACE,,
idssegmented-judeotat-4-205-1,jude1256,pušoni,,,FOREHEAD,,
idssegmented-judeotat-4-210-1,jude1256,čum,,,EYE,,
idssegmented-judeotat-4-220-1,jude1256,guš,,,EAR,,
idssegmented-judeotat-4-230-1,jude1256,vini,,,NOSE,,
idssegmented-judeotat-4-240-1,jude1256,leʕe,,,MOUTH,,
idssegmented-judeotat-4-250-1,jude1256,lov,,,LIP,,
idssegmented-judeotat-4-260-1,jude1256,zuhun,,,TONGUE,,
idssegmented-judeotat-4-270-1,jude1256,dendu,,,TOOTH,,
idssegmented-judeotat-4-280-1,jude1256,gerde,,,NECK,,
idssegmented-judeotat-4-281-1,jude1256,qofo,,,NAPE (OF NECK),,
idssegmented-judeotat-4-281-2,jude1256,qofoy_ser,,,NAPE (OF NECK),,
idssegmented-judeotat-4-281-3,jude1256,pesoy_ser,,,NAPE (OF NECK),,
idssegmented-judeotat-4-290-1,jude1256,buqoz,,,THROAT,,
idssegmented-judeotat-4-300-1,jude1256,duš,,,SHOULDER,,
idssegmented-judeotat-4-301-1,jude1256,qebürqe,,,SHOULDERBLADE,,
idssegmented-judeotat-4-301-2,jude1256,xiehho,,,SHOULDERBLADE,,
idssegmented-judeotat-4-320-1,jude1256,dirsek,,,ELBOW,,
idssegmented-judeotat-4-320-2,jude1256,qučebazu,,,ELBOW,,
idssegmented-judeotat-4-330-1,jude1256,des,,,HAND,,
idssegmented-judeotat-4-330-2,jude1256,bilek,,,HAND,,
idssegmented-judeotat-4-344-1,jude1256,nexü,,,FINGERNAIL,,
idssegmented-judeotat-4-350-1,jude1256,zani,,,LEG,,
idssegmented-judeotat-4-350-2,jude1256,poy,,,LEG,,
idssegmented-judeotat-4-370-1,jude1256,kunpoy,,,FOOT,,
idssegmented-judeotat-4-371-1,jude1256,ošuq_poy,,,ANKLE,,
idssegmented-judeotat-4-412-1,jude1256,beškey_nene,,,NIPPLE,,
idssegmented-judeotat-4-412-2,jude1256,emǯek,,,NIPPLE,,
idssegmented-judeotat-4-440-1,jude1256,dül,,,HEART,,
idssegmented-judeotat-4-441-1,jude1256,šušlug,,,LUNG,,
idssegmented-judeotat-4-450-1,jude1256,ǯiger,,,LIVER,,
idssegmented-judeotat-4-451-1,jude1256,duqu,,,KIDNEY,,
idssegmented-judeotat-4-461-1,jude1256,červeruri,,,INTESTINES,,
idssegmented-judeotat-4-461-2,jude1256,hemme_ruriho,,,INTESTINES,,
idssegmented-judeotat-4-462-1,jude1256,bel,,,WAIST,,
idssegmented-judeotat-4-463-1,jude1256,bud,,,HIP,,
idssegmented-judeotat-4-464-1,jude1256,budqo,,,BUTTOCKS,,
idssegmented-judeotat-4-464-2,jude1256,kefel,,,BUTTOCKS,,
idssegmented-judeotat-4-490-1,jude1256,xoe,,,TESTICLES,,
idssegmented-judeotat-4-492-1,jude1256,bübül,,,PENIS,,
idssegmented-judeotat-5-390-1,jude1256,čongol,,,FORK,,
idssegmented-judeotat-5-630-1,jude1256,kelbesi,,,SAUSAGE,,
idssegmented-judeotat-5-630-2,jude1256,pursoxde_ruri,,,SAUSAGE,,
idssegmented-judeotat-5-710-1,jude1256,yemiš,,,FRUIT,,
idssegmented-judeotat-5-710-2,jude1256,yemüš,,,FRUIT,,
idssegmented-judeotat-5-710-3,jude1256,meyve,,,FRUIT,,
idssegmented-judeotat-5-970-1,jude1256,xoye,,,EGG,,
idssegmented-judeotat-6-290-1,jude1256,pust,,,LEATHER,,
idssegmented-judeotat-6-450-1,jude1256,gerdovune,,,COLLAR,,
idssegmented-judeotat-6-450-2,jude1256,gerdevune,,,COLLAR,,
idssegmented-judeotat-6-510-1,jude1256,čekme,,,SHOE,,
idssegmented-judeotat-6-570-1,jude1256,qeiš,,,BELT,,
idssegmented-judeotat-6-770-1,jude1256,gušvor,,,EARRING,,
idssegmented-judeotat-7-220-1,jude1256,qopu,,,DOOR,,
idssegmented-judeotat-7-220-2,jude1256,der,,,DOOR,,
idssegmented-judeotat-7-420-1,jude1256,kravot,,,BED,,
idssegmented-judeotat-7-510-1,jude1256,bun,,,ROOF,,
idssegmented-judeotat-8-230-1,jude1256,bil,,,SPADE,,
idssegmented-judeotat-8-230-2,jude1256,bel,,,SPADE,,
idssegmented-judeotat-8-240-1,jude1256,xokendaz,,,SHOVEL,,
idssegmented-judeotat-8-311-1,jude1256,tum,,,SEED,,
idssegmented-judeotat-8-540-1,jude1256,raq,,,ROOT,,
idssegmented-judeotat-8-540-2,jude1256,binedor,,,ROOT,,
idssegmented-judeotat-8-540-3,jude1256,kük,,,ROOT,,
idssegmented-judeotat-8-540-4,jude1256,rag,,,ROOT,,
idssegmented-judeotat-8-540-5,jude1256,ǯiǯa,,,ROOT,,
idssegmented-judeotat-8-560-1,jude1256,velg,,,LEAF,,
idssegmented-judeotat-8-600-1,jude1256,dor,,,TREE,,
idssegmented-judeotat-8-730-1,jude1256,qobuq,,,TREE TRUNK,,
idssegmented-judeotat-8-730-2,jude1256,dor,,,TREE TRUNK,,
idssegmented-judeotat-8-750-1,jude1256,qoboq_dor,,,BARK,,
idssegmented-judeotat-8-750-2,jude1256,qobuq_dor,,,BARK,,
idssegmented-judeotat-8-930-1,jude1256,küdü,,,GOURD,,
idssegmented-judeotat-9-190-1,jude1256,rase,,,ROPE,,
idssegmented-judeotat-9-192-1,jude1256,engül,,,KNOT,,
idssegmented-judeotat-9-192-2,jude1256,bend,,,KNOT,,
idssegmented-judeotat-9-250-1,jude1256,tever,,,AXE,,
idssegmented-judeotat-9-500-1,jude1256,mix,,,NAIL (TOOL),,
idssegmented-judeotat-9-760-1,jude1256,qerzinke,,,BASKET,,
idssegmented-judeotat-9-760-2,jude1256,zembil,,,BASKET,,
idssegmented-kaingang-1-270-1,kain1272,ŋoy_Φɨr,,,SHORE,,
idssegmented-kaingang-1-330-1,kain1272,ʔɔrɛ_niŋ,,,LAKE,,
idssegmented-kaingang-1-420-1,kain1272,ka,,,TREE,,
idssegmented-kaingang-1-510-1,kain1272,kaɲkã,,,SKY,,
idssegmented-kaingang-1-520-1,kain1272,rã,,,SUN,,
idssegmented-kaingang-1-520-2,kain1272,rãrĩr,,,SUN,,
idssegmented-kaingang-1-520-3,kain1272,rɛ̃rĩr,,,SUN,,
idssegmented-kaingang-1-540-1,kain1272,krĩŋ,,,STAR,,
idssegmented-kaingang-1-810-1,kain1272,pĩ,,,FIRE,,
idssegmented-kaingang-1-820-1,kain1272,ŋru,,,FLAME,,
idssegmented-kaingang-1-880-1,kain1272,pĩ,,,FIREWOOD,,
idssegmented-kaingang-10-760-1,kain1272,yɨrɨrɨn,,,WHEEL,,
idssegmented-kaingang-10-760-2,kain1272,sumrĩr,,,WHEEL,,
idssegmented-kaingang-10-850-1,kain1272,kãkɛɲ_wɔŋ_yãΦa,,,OAR,,
idssegmented-kaingang-10-851-1,kain1272,kãkɛɲ_wɔŋ_yãΦa,,,PADDLE,,
idssegmented-kaingang-12-330-1,kain1272,yunun,,,TOP,,
idssegmented-kaingang-12-330-2,kain1272,tɨ̃_Φɨr,,,TOP,,
idssegmented-kaingang-12-330-3,kain1272,kri,,,TOP,,
idssegmented-kaingang-12-353-1,kain1272,Φɨr,,,EDGE,,
idssegmented-kaingang-12-360-1,kain1272,yɨ,,,SIDE,,
idssegmented-kaingang-12-360-2,kain1272,tãpɛr,,,SIDE,,
idssegmented-kaingang-12-760-1,kain1272,pɛnu,,,CORNER,,
idssegmented-kaingang-12-760-2,kain1272,pɛno,,,CORNER,,
idssegmented-kaingang-12-830-1,kain1272,nən,,,BALL,,
idssegmented-kaingang-12-830-2,kain1272,mɔra,,,BALL,,
idssegmented-kaingang-12-850-1,kain1272,row,,,HOLE,,
idssegmented-kaingang-12-850-2,kain1272,nor,,,HOLE,,
idssegmented-kaingang-12-850-3,kain1272,noŋ-nor,,,HOLE,,
idssegmented-kaingang-18-570-1,kain1272,wɛ̃ɲ-rən-yaΦã,,,PEN,,
idssegmented-kaingang-18-610-1,kain1272,wɛ̃ɲ-rə,,,BOOK,,
idssegmented-kaingang-3-655-1,kain1272,pãnΦər,,,SHELL,,
idssegmented-kaingang-4-110-1,kain1272,hə,,,BODY,,
idssegmented-kaingang-4-120-1,kain1272,-Φər,,,SKIN,,
idssegmented-kaingang-4-140-1,kain1272,-ŋãɲ,,,HAIR (HEAD),,
idssegmented-kaingang-4-144-1,kain1272,kɨki,,,HAIR (BODY),,
idssegmented-kaingang-4-151-1,kain1272,Φɛ_mrũn,,,BLOOD VESSEL,,
idssegmented-kaingang-4-151-2,kain1272,kuyey,,,BLOOD VESSEL,,
idssegmented-kaingang-4-151-3,kain1272,kuŋyey,,,BLOOD VESSEL,,
idssegmented-kaingang-4-160-1,kain1272,kuka,,,BONE,,
idssegmented-kaingang-4-162-1,kain1272,kãwɨ,,,RIB,,
idssegmented-kaingang-4-190-1,kain1272,pãnĩ,,,BACK,,
idssegmented-kaingang-4-200-1,kain1272,-krĩ,,,HEAD,,
idssegmented-kaingang-4-202-1,kain1272,krĩ,,,SKULL,,
idssegmented-kaingang-4-204-1,kain1272,kakã,,,FACE,,
idssegmented-kaingang-4-205-1,kain1272,kakã,,,FOREHEAD,,
idssegmented-kaingang-4-205-2,kain1272,rĩn-ya,,,FOREHEAD,,
idssegmented-kaingang-4-210-1,kain1272,-kanɛ̃,,,EYE,,
idssegmented-kaingang-4-220-1,kain1272,-nĩŋrɛ̃ŋ,,,EAR,,
idssegmented-kaingang-4-230-1,kain1272,-nĩyɛ̃,,,NOSE,,
idssegmented-kaingang-4-240-1,kain1272,-yɛ̃nkɨ,,,MOUTH,,
idssegmented-kaingang-4-250-1,kain1272,yɛ̃nkɨ_Φər,,,LIP,,
idssegmented-kaingang-4-260-1,kain1272,nũnɛ̃,,,TONGUE,,
idssegmented-kaingang-4-270-1,kain1272,-yã,,,TOOTH,,
idssegmented-kaingang-4-280-1,kain1272,-nuɲ,,,NECK,,
idssegmented-kaingang-4-281-1,kain1272,yaŋpãnuɲ,,,NAPE (OF NECK),,
idssegmented-kaingang-4-290-1,kain1272,tɨ̃wãn,,,THROAT,,
idssegmented-kaingang-4-300-1,kain1272,yɛ̃nĩmaɲ,,,SHOULDER,,
idssegmented-kaingang-4-300-2,kain1272,yɛ̃nĩmɨ̃ɲ,,,SHOULDER,,
idssegmented-kaingang-4-300-3,kain1272,pɛ̃n_mɛŋ,,,SHOULDER,,
idssegmented-kaingang-4-320-1,kain1272,pɛ̃n_kanun,,,ELBOW,,
idssegmented-kaingang-4-330-1,kain1272,nĩŋɛ,,,HAND,,
idssegmented-kaingang-4-344-1,kain1272,nĩŋŋru,,,FINGERNAIL,,
idssegmented-kaingang-4-350-1,kain1272,-Φa,,,LEG,,
idssegmented-kaingang-4-370-1,kain1272,-pɛ̃n,,,FOOT,,
idssegmented-kaingang-4-371-1,kain1272,pɛ̃n_nən,,,ANKLE,,
idssegmented-kaingang-4-412-1,kain1272,nũŋye,,,NIPPLE,,
idssegmented-kaingang-4-440-1,kain1272,-Φe,,,HEART,,
idssegmented-kaingang-4-440-2,kain1272,Φɛ_ror,,,HEART,,
idssegmented-kaingang-4-441-1,kain1272,Φɛ_kãɲwɨ,,,LUNG,,
idssegmented-kaingang-4-441-2,kain1272,yɛ̃nŋey,,,LUNG,,
idssegmented-kaingang-4-450-1,kain1272,-tə̃mɛ̃,,,LIVER,,
idssegmented-kaingang-4-450-2,kain1272,tɨ̃mɛ̃,,,LIVER,,
idssegmented-kaingang-4-451-1,kain1272,kãɲkra,,,KIDNEY,,
idssegmented-kaingang-4-461-1,kain1272,-kãtə,,,INTESTINES,,
idssegmented-kaingang-4-461-2,kain1272,nuŋ,,,INTESTINES,,
idssegmented-kaingang-4-462-1,kain1272,yɛ̃nʔɨr,,,WAIST,,
idssegmented-kaingang-4-462-2,kain1272,yãʔɨr,,,WAIST,,
idssegmented-kaingang-4-463-1,kain1272,pɛɲkrɛɲ,,,HIP,,
idssegmented-kaingang-4-463-2,kain1272,pɛɲkraɲ,,,HIP,,
idssegmented-kaingang-4-464-1,kain1272,nɛr,,,BUTTOCKS,,
idssegmented-kaingang-4-490-1,kain1272,ŋrãΦɨ,,,TESTICLES,,
idssegmented-kaingang-4-492-1,kain1272,ŋrɛ,,,PENIS,,
idssegmented-kaingang-5-390-1,kain1272,kuye_nĩŋɛ,,,FORK,,
idssegmented-kaingang-5-710-1,kain1272,-kanɛ̃,,,FRUIT,,
idssegmented-kaingang-5-710-2,kain1272,ka_kanɛ̃,,,FRUIT,,
idssegmented-kaingang-5-970-1,kain1272,-krɛ̃,,,EGG,,
idssegmented-kaingang-5-970-2,kain1272,o,,,EGG,,
idssegmented-kaingang-5-970-3,kain1272,ow,,,EGG,,
idssegmented-kaingang-5-970-4,kain1272,ŋarĩɲ_krɛ̃,,,EGG,,
idssegmented-kaingang-6-290-1,kain1272,kaΦe,,,LEATHER,,
idssegmented-kaingang-6-290-2,kain1272,kɨki,,,LEATHER,,
idssegmented-kaingang-6-450-1,kain1272,kur_Φɛ̃r,,,COLLAR,,
idssegmented-kaingang-6-510-1,kain1272,pɛ̃n_nɛ,,,SHOE,,
idssegmented-kaingang-6-510-2,kain1272,pɛ̃n_to_rɔ,,,SHOE,,
idssegmented-kaingang-6-570-1,kain1272,yãʔɨr,,,BELT,,
idssegmented-kaingang-6-570-2,kain1272,yɛ̃nʔɨr,,,BELT,,
idssegmented-kaingang-7-220-1,kain1272,yãnkã,,,DOOR,,
idssegmented-kaingang-7-220-2,kain1272,yɛ̃nkã,,,DOOR,,
idssegmented-kaingang-7-420-1,kain1272,wɛ̃ɲ-nĩŋŋrɛ,,,BED,,
idssegmented-kaingang-7-510-1,kain1272,ĩn_kri,,,ROOF,,
idssegmented-kaingang-8-311-1,kain1272,Φɨ,,,SEED,,
idssegmented-kaingang-8-540-1,kain1272,-yãre,,,ROOT,,
idssegmented-kaingang-8-560-1,kain1272,-Φɛy,,,LEAF,,
idssegmented-kaingang-8-600-1,kain1272,ka,,,TREE,,
idssegmented-kaingang-8-730-1,kain1272,ka,,,TREE TRUNK,,
idssegmented-kaingang-8-730-2,kain1272,ka_nɛr,,,TREE TRUNK,,
idssegmented-kaingang-8-750-1,kain1272,-Φər,,,BARK,,
idssegmented-kaingang-8-930-1,kain1272,run-ya,,,GOURD,,
idssegmented-kaingang-9-190-1,kain1272,ṣ̌eya,,,ROPE,,
idssegmented-kaingang-9-190-2,kain1272,wãΦe,,,ROPE,,
idssegmented-kaingang-9-192-1,kain1272,kaŋye,,,KNOT,,
idssegmented-kaingang-9-192-2,kain1272,ki_kaŋye,,,KNOT,,
idssegmented-kaingang-9-192-3,kain1272,kɨŋye,,,KNOT,,
idssegmented-kaingang-9-250-1,kain1272,mɛŋ,,,AXE,,
idssegmented-kaingang-9-500-1,kain1272,sa,,,NAIL (TOOL),,
idssegmented-kaingang-9-500-2,kain1272,to_sa,,,NAIL (TOOL),,
idssegmented-kaingang-9-760-1,kain1272,kɛ̃y,,,BASKET,,
idssegmented-kaingang-9-760-2,kain1272,kãŋtɨ,,,BASKET,,
idssegmented-karaja-1-270-1,kara1500,iǰəti,,,SHORE,,
idssegmented-karaja-1-330-1,kara1500,aho,,,LAKE,,
idssegmented-karaja-1-330-2,kara1500,sɨraru,,,LAKE,,
idssegmented-karaja-1-420-1,kara1500,ɔwɔru,,,TREE,,
idssegmented-karaja-1-510-1,kara1500,biu-wetɔkɨ,,,SKY,,
idssegmented-karaja-1-520-1,kara1500,čuu,,,SUN,,
idssegmented-karaja-1-540-1,kara1500,taina,,,STAR,,
idssegmented-karaja-1-810-1,kara1500,heɔtɨ,,,FIRE,,
idssegmented-karaja-10-851-1,kara1500,narihi,,,PADDLE,,
idssegmented-karaja-12-360-1,kara1500,iɨre,,,SIDE,,
idssegmented-karaja-12-850-1,kara1500,hãloo,,,HOLE,,
idssegmented-karaja-18-610-1,kara1500,tɨɨrəti,,,BOOK,,
idssegmented-karaja-4-110-1,kara1500,umɨ,,,BODY,,
idssegmented-karaja-4-120-1,kara1500,tɨ,,,SKIN,,
idssegmented-karaja-4-140-1,kara1500,ra-de,,,HAIR (HEAD),,
idssegmented-karaja-4-160-1,kara1500,ti,,,BONE,,
idssegmented-karaja-4-162-1,kara1500,wiči,,,RIB,,
idssegmented-karaja-4-190-1,kara1500,bərɔ,,,BACK,,
idssegmented-karaja-4-200-1,kara1500,ra,,,HEAD,,
idssegmented-karaja-4-200-2,kara1500,ra-ti,,,HEAD,,
idssegmented-karaja-4-204-1,kara1500,ɔsana,,,FACE,,
idssegmented-karaja-4-205-1,kara1500,ɔru,,,FOREHEAD,,
idssegmented-karaja-4-210-1,kara1500,rue,,,EYE,,
idssegmented-karaja-4-220-1,kara1500,nohõti,,,EAR,,
idssegmented-karaja-4-230-1,kara1500,deiãsɨ̃,,,NOSE,,
idssegmented-karaja-4-240-1,kara1500,irɨ,,,MOUTH,,
idssegmented-karaja-4-240-2,kara1500,rɨ,,,MOUTH,,
idssegmented-karaja-4-250-1,kara1500,iǰeti,,,LIP,,
idssegmented-karaja-4-260-1,kara1500,dɔrɔtɔ,,,TONGUE,,
idssegmented-karaja-4-270-1,kara1500,ǰuu,,,TOOTH,,
idssegmented-karaja-4-270-2,kara1500,čuu,,,TOOTH,,
idssegmented-karaja-4-280-1,kara1500,lɔti,,,NECK,,
idssegmented-karaja-4-300-1,kara1500,ašiɔ-ti,,,SHOULDER,,
idssegmented-karaja-4-330-1,kara1500,debɔ,,,HAND,,
idssegmented-karaja-4-330-2,kara1500,tebɔ,,,HAND,,
idssegmented-karaja-4-344-1,kara1500,dešiɔ,,,FINGERNAIL,,
idssegmented-karaja-4-370-1,kara1500,wa,,,FOOT,,
idssegmented-karaja-4-440-1,kara1500,telesõ,,,HEART,,
idssegmented-karaja-4-450-1,kara1500,maa,,,LIVER,,
idssegmented-karaja-4-461-1,kara1500,werɨri,,,INTESTINES,,
idssegmented-karaja-4-462-1,kara1500,we,,,WAIST,,
idssegmented-karaja-4-492-1,kara1500,no,,,PENIS,,
idssegmented-karaja-5-390-1,kara1500,tesewa,,,FORK,,
idssegmented-karaja-5-710-1,kara1500,bəderatɨ,,,FRUIT,,
idssegmented-karaja-5-970-1,kara1500,si,,,EGG,,
idssegmented-karaja-6-570-1,kara1500,were-ɨsana,,,BELT,,
idssegmented-karaja-6-770-1,kara1500,õhõtisana,,,EARRING,,
idssegmented-karaja-7-220-1,kara1500,iǰɔtəbɔna,,,DOOR,,
idssegmented-karaja-7-420-1,kara1500,heri-na,,,BED,,
idssegmented-karaja-8-311-1,kara1500,lɔbərɔna,,,SEED,,
idssegmented-karaja-8-311-2,kara1500,tɨ,,,SEED,,
idssegmented-karaja-8-730-1,kara1500,ɔ,,,TREE TRUNK,,
idssegmented-karaja-8-930-1,kara1500,aǰurɔna,,,GOURD,,
idssegmented-karaja-9-190-1,kara1500,reroti,,,ROPE,,
idssegmented-karaja-9-190-2,kara1500,lɔɨsana,,,ROPE,,
idssegmented-karaja-9-192-1,kara1500,ratisa,,,KNOT,,
idssegmented-karaja-9-760-1,kara1500,behɨra,,,BASKET,,
idssegmented-karaja-9-760-2,kara1500,lala,,,BASKET,,
idssegmented-karata-1-270-1,kara1474,reɬa_reʕayƛʼas̄,,,SHORE,,
idssegmented-karata-1-270-2,kara1474,makʼʷa,,,SHORE,,
idssegmented-karata-1-330-1,kara1474,ihʷar,,,LAKE,,
idssegmented-karata-1-420-1,kara1474,roša,,,TREE,,
idssegmented-karata-1-510-1,kara1474,rešin,,,SKY,,
idssegmented-karata-1-520-1,kara1474,miɬe,,,SUN,,
idssegmented-karata-1-540-1,kara1474,c̄ʼʷay,,,STAR,,
idssegmented-karata-1-810-1,kara1474,cʼay,,,FIRE,,
idssegmented-karata-1-820-1,kara1474,cʼay,,,FLAME,,
idssegmented-karata-1-880-1,kara1474,ɬuda,,,FIREWOOD,,
idssegmented-karata-1-880-2,kara1474,ɬuda-cʼule,,,FIREWOOD,,
idssegmented-karata-10-760-1,kara1474,didu,,,WHEEL,,
idssegmented-karata-10-850-1,kara1474,rax̄an,,,OAR,,
idssegmented-karata-10-851-1,kara1474,rax̄an,,,PADDLE,,
idssegmented-karata-12-330-1,kara1474,c̄ʼuⁿk̄ʼa,,,TOP,,
idssegmented-karata-12-340-1,kara1474,ros̄i,,,BOTTOM,,
idssegmented-karata-12-353-1,kara1474,c̄ʼiber,,,EDGE,,
idssegmented-karata-12-353-2,kara1474,reʕa,,,EDGE,,
idssegmented-karata-12-353-3,kara1474,c̄ʼuⁿk̄ʼa,,,EDGE,,
idssegmented-karata-12-360-1,kara1474,raqe,,,SIDE,,
idssegmented-karata-12-760-1,kara1474,bukʼun,,,CORNER,,
idssegmented-karata-12-830-1,kara1474,šar,,,BALL,,
idssegmented-karata-12-830-2,kara1474,gor,,,BALL,,
idssegmented-karata-12-850-1,kara1474,kartʼe,,,HOLE,,
idssegmented-karata-18-570-1,kara1474,ručka,,,PEN,,
idssegmented-karata-18-610-1,kara1474,qoča,,,BOOK,,
idssegmented-karata-3-655-1,kara1474,č̄uʕaƛ_haⁿtʼukʼa,,,SHELL,,
idssegmented-karata-4-110-1,kara1474,qʼarqʼala,,,BODY,,
idssegmented-karata-4-110-2,kara1474,čerx̄e,,,BODY,,
idssegmented-karata-4-120-1,kara1474,qalu,,,SKIN,,
idssegmented-karata-4-120-2,kara1474,ɣars̄e,,,SKIN,,
idssegmented-karata-4-140-1,kara1474,buhura,,,HAIR (HEAD),,
idssegmented-karata-4-144-1,kara1474,ɬuⁿy,,,HAIR (BODY),,
idssegmented-karata-4-151-1,kara1474,pule,,,BLOOD VESSEL,,
idssegmented-karata-4-160-1,kara1474,raƛ̄ʼe,,,BONE,,
idssegmented-karata-4-162-1,kara1474,esebol_žʷala,,,RIB,,
idssegmented-karata-4-190-1,kara1474,muɣul,,,BACK,,
idssegmented-karata-4-200-1,kara1474,hadoʔa,,,HEAD,,
idssegmented-karata-4-202-1,kara1474,gʷaⁿgʷara,,,SKULL,,
idssegmented-karata-4-204-1,kara1474,baʕa,,,FACE,,
idssegmented-karata-4-205-1,kara1474,haⁿdu,,,FOREHEAD,,
idssegmented-karata-4-210-1,kara1474,harkʼa,,,EYE,,
idssegmented-karata-4-220-1,kara1474,haⁿtʼikʼa,,,EAR,,
idssegmented-karata-4-230-1,kara1474,miʕar,,,NOSE,,
idssegmented-karata-4-240-1,kara1474,eli,,,MOUTH,,
idssegmented-karata-4-250-1,kara1474,suⁿkʼa,,,LIP,,
idssegmented-karata-4-260-1,kara1474,mac̄ʼi,,,TONGUE,,
idssegmented-karata-4-270-1,kara1474,sale,,,TOOTH,,
idssegmented-karata-4-280-1,kara1474,garu,,,NECK,,
idssegmented-karata-4-281-1,kara1474,ɣʷaⁿš̄a,,,NAPE (OF NECK),,
idssegmented-karata-4-290-1,kara1474,qʼʷaⁿqʼʷa,,,THROAT,,
idssegmented-karata-4-300-1,kara1474,ɣaɣečan,,,SHOULDER,,
idssegmented-karata-4-301-1,kara1474,aʔu,,,SHOULDERBLADE,,
idssegmented-karata-4-320-1,kara1474,c̄ʼik̄ʼun,,,ELBOW,,
idssegmented-karata-4-330-1,kara1474,reƛʼa,,,HAND,,
idssegmented-karata-4-344-1,kara1474,muɬu,,,FINGERNAIL,,
idssegmented-karata-4-350-1,kara1474,cʼekʼa,,,LEG,,
idssegmented-karata-4-350-2,kara1474,š̄uⁿkʼa,,,LEG,,
idssegmented-karata-4-370-1,kara1474,cʼekʼa,,,FOOT,,
idssegmented-karata-4-371-1,kara1474,raƛ̄ʼe,,,ANKLE,,
idssegmented-karata-4-412-1,kara1474,kaka,,,NIPPLE,,
idssegmented-karata-4-412-2,kara1474,kakiloƛ_eli,,,NIPPLE,,
idssegmented-karata-4-440-1,kara1474,rakʼʷa,,,HEART,,
idssegmented-karata-4-441-1,kara1474,quⁿs̄er,,,LUNG,,
idssegmented-karata-4-450-1,kara1474,reƛʼayƛ,,,LIVER,,
idssegmented-karata-4-451-1,kara1474,urhis,,,KIDNEY,,
idssegmented-karata-4-461-1,kara1474,bakʼʷal,,,INTESTINES,,
idssegmented-karata-4-461-2,kara1474,beƛʼarab_bakʼʷal,,,INTESTINES,,
idssegmented-karata-4-462-1,kara1474,ɣʷaƛ̄ʼi_makʼʷa,,,WAIST,,
idssegmented-karata-4-463-1,kara1474,aqiƛo,,,HIP,,
idssegmented-karata-4-464-1,kara1474,kʼilyabi,,,BUTTOCKS,,
idssegmented-karata-4-490-1,kara1474,k̄ʼuⁿdi,,,TESTICLES,,
idssegmented-karata-4-492-1,kara1474,goco,,,PENIS,,
idssegmented-karata-5-390-1,kara1474,maʔa,,,FORK,,
idssegmented-karata-5-630-1,kara1474,baƛ̄ʼe,,,SAUSAGE,,
idssegmented-karata-5-710-1,kara1474,x̌iⁿdaɬer,,,FRUIT,,
idssegmented-karata-5-970-1,kara1474,kʼarkʼan,,,EGG,,
idssegmented-karata-6-290-1,kara1474,x̄urum,,,LEATHER,,
idssegmented-karata-6-450-1,kara1474,garu,,,COLLAR,,
idssegmented-karata-6-510-1,kara1474,cʼekʼʷadela,,,SHOE,,
idssegmented-karata-6-570-1,kara1474,račʷal,,,BELT,,
idssegmented-karata-6-770-1,kara1474,haⁿtʼikʼi_tʼaⁿdob_hedela,,,EARRING,,
idssegmented-karata-7-220-1,kara1474,hiⁿc̄ʼu,,,DOOR,,
idssegmented-karata-7-220-2,kara1474,kaw,,,DOOR,,
idssegmented-karata-7-420-1,kara1474,taxta,,,BED,,
idssegmented-karata-7-420-2,kara1474,karwat,,,BED,,
idssegmented-karata-7-510-1,kara1474,ƛʼame,,,ROOF,,
idssegmented-karata-8-230-1,kara1474,bele,,,SPADE,,
idssegmented-karata-8-240-1,kara1474,bele,,,SHOVEL,,
idssegmented-karata-8-240-2,kara1474,kobax̄,,,SHOVEL,,
idssegmented-karata-8-311-1,kara1474,x̌uⁿy,,,SEED,,
idssegmented-karata-8-540-1,kara1474,heƛ̄ʼebo,,,ROOT,,
idssegmented-karata-8-560-1,kara1474,ƛʼale,,,LEAF,,
idssegmented-karata-8-600-1,kara1474,roša,,,TREE,,
idssegmented-karata-8-730-1,kara1474,qibob,,,TREE TRUNK,,
idssegmented-karata-8-730-2,kara1474,huma,,,TREE TRUNK,,
idssegmented-karata-8-750-1,kara1474,maqʼara,,,BARK,,
idssegmented-karata-8-930-1,kara1474,daržikʼ,,,GOURD,,
idssegmented-karata-9-190-1,kara1474,karu,,,ROPE,,
idssegmented-karata-9-192-1,kara1474,kʼaru,,,KNOT,,
idssegmented-karata-9-250-1,kara1474,aⁿžito,,,AXE,,
idssegmented-karata-9-500-1,kara1474,haⁿkʼʷa,,,NAIL (TOOL),,
